V1,V2,V3
172.9,1.607142857,-674
172.915,1.607142857,-260
172.93,1.607142857,-48
172.945,1.607142857,29
172.96,1.607142857,4
172.975,1.607142857,-297
172.99,1.607142857,-656
173.005,1.607142857,-656
173.02,1.607142857,-933
173.035,1.607142857,-1049
173.05,1.607142857,-1195
173.065,1.607142857,-1567
173.08,1.607142857,-2048
173.095,1.607142857,-2486
173.11,1.607142857,-2486
173.125,1.607142857,-2856
173.14,1.607142857,-3154
173.155,1.607142857,-3388
173.17,1.607142857,-3569
173.185,1.607142857,-3706
173.2,1.607142857,-3808
172.9,1.59183673457143,-702
172.915,1.59183673457143,-263
172.93,1.59183673457143,-69
172.945,1.59183673457143,-3
172.96,1.59183673457143,6
172.975,1.59183673457143,-121
172.99,1.59183673457143,-197
173.005,1.59183673457143,-197
173.02,1.59183673457143,-167
173.035,1.59183673457143,-337
173.05,1.59183673457143,-524
173.065,1.59183673457143,-1013
173.08,1.59183673457143,-1569
173.095,1.59183673457143,-2078
173.11,1.59183673457143,-2078
173.125,1.59183673457143,-2534
173.14,1.59183673457143,-2915
173.155,1.59183673457143,-3223
173.17,1.59183673457143,-3477
173.185,1.59183673457143,-3673
173.2,1.59183673457143,-3816
172.9,1.57653061214286,-812
172.915,1.57653061214286,-381
172.93,1.57653061214286,-89
172.945,1.57653061214286,-1
172.96,1.57653061214286,4
172.975,1.57653061214286,-43
172.99,1.57653061214286,-16
173.005,1.57653061214286,-16
173.02,1.57653061214286,58
173.035,1.57653061214286,7
173.05,1.57653061214286,-184
173.065,1.57653061214286,-575
173.08,1.57653061214286,-1082
173.095,1.57653061214286,-1633
173.11,1.57653061214286,-1633
173.125,1.57653061214286,-2164
173.14,1.57653061214286,-2620
173.155,1.57653061214286,-3010
173.17,1.57653061214286,-3343
173.185,1.57653061214286,-3612
173.2,1.57653061214286,-3807
172.9,1.56122448971429,-923
172.915,1.56122448971429,-490
172.93,1.56122448971429,-29
172.945,1.56122448971429,-17
172.96,1.56122448971429,-1
172.975,1.56122448971429,-11
172.99,1.56122448971429,-25
173.005,1.56122448971429,-25
173.02,1.56122448971429,65
173.035,1.56122448971429,90
173.05,1.56122448971429,-10
173.065,1.56122448971429,-268
173.08,1.56122448971429,-656
173.095,1.56122448971429,-1184
173.11,1.56122448971429,-1184
173.125,1.56122448971429,-1755
173.14,1.56122448971429,-2253
173.155,1.56122448971429,-2722
173.17,1.56122448971429,-3151
173.185,1.56122448971429,-3514
173.2,1.56122448971429,-3772
172.9,1.54591836728571,-923
172.915,1.54591836728571,-490
172.93,1.54591836728571,-29
172.945,1.54591836728571,-17
172.96,1.54591836728571,-1
172.975,1.54591836728571,-11
172.99,1.54591836728571,-25
173.005,1.54591836728571,-25
173.02,1.54591836728571,65
173.035,1.54591836728571,90
173.05,1.54591836728571,-10
173.065,1.54591836728571,-268
173.08,1.54591836728571,-656
173.095,1.54591836728571,-1184
173.11,1.54591836728571,-1184
173.125,1.54591836728571,-1755
173.14,1.54591836728571,-2253
173.155,1.54591836728571,-2722
173.17,1.54591836728571,-3151
173.185,1.54591836728571,-3514
173.2,1.54591836728571,-3772
172.9,1.53061224485714,-946
172.915,1.53061224485714,-480
172.93,1.53061224485714,-1
172.945,1.53061224485714,-1
172.96,1.53061224485714,-1
172.975,1.53061224485714,-1
172.99,1.53061224485714,6
173.005,1.53061224485714,6
173.02,1.53061224485714,21
173.035,1.53061224485714,49
173.05,1.53061224485714,22
173.065,1.53061224485714,-100
173.08,1.53061224485714,-348
173.095,1.53061224485714,-750
173.11,1.53061224485714,-750
173.125,1.53061224485714,-1252
173.14,1.53061224485714,-1791
173.155,1.53061224485714,-2347
173.17,1.53061224485714,-2883
173.185,1.53061224485714,-3351
173.2,1.53061224485714,-3699
172.9,1.51530612242857,-920
172.915,1.51530612242857,-543
172.93,1.51530612242857,-1
172.945,1.51530612242857,-23
172.96,1.51530612242857,-1
172.975,1.51530612242857,-14
172.99,1.51530612242857,6
173.005,1.51530612242857,6
173.02,1.51530612242857,-31
173.035,1.51530612242857,-6
173.05,1.51530612242857,-20
173.065,1.51530612242857,-42
173.08,1.51530612242857,-126
173.095,1.51530612242857,-376
173.11,1.51530612242857,-376
173.125,1.51530612242857,-756
173.14,1.51530612242857,-1268
173.155,1.51530612242857,-1883
173.17,1.51530612242857,-2530
173.185,1.51530612242857,-3135
173.2,1.51530612242857,-3583
172.9,1.5,-813
172.915,1.5,-410
172.93,1.5,-1
172.945,1.5,-1
172.96,1.5,-1
172.975,1.5,-1
172.99,1.5,-1
173.005,1.5,-1
173.02,1.5,3
173.035,1.5,1
173.05,1.5,-78
173.065,1.5,-62
173.08,1.5,-40
173.095,1.5,-110
173.11,1.5,-110
173.125,1.5,-324
173.14,1.5,-736
173.155,1.5,-1336
173.17,1.5,-2089
173.185,1.5,-2833
173.2,1.5,-3394
172.9,1.48469387757143,-693
172.915,1.48469387757143,-349
172.93,1.48469387757143,-19
172.945,1.48469387757143,-13
172.96,1.48469387757143,-1
172.975,1.48469387757143,-6
172.99,1.48469387757143,-1
173.005,1.48469387757143,-1
173.02,1.48469387757143,-7
173.035,1.48469387757143,5
173.05,1.48469387757143,-155
173.065,1.48469387757143,-85
173.08,1.48469387757143,-7
173.095,1.48469387757143,33
173.11,1.48469387757143,33
173.125,1.48469387757143,-11
173.14,1.48469387757143,-286
173.155,1.48469387757143,-767
173.17,1.48469387757143,-1591
173.185,1.48469387757143,-2466
173.2,1.48469387757143,-3089
172.9,1.46938775514286,-562
172.915,1.46938775514286,-212
172.93,1.46938775514286,-49
172.945,1.46938775514286,-1
172.96,1.46938775514286,-1
172.975,1.46938775514286,-1
172.99,1.46938775514286,-1
173.005,1.46938775514286,-1
173.02,1.46938775514286,-1
173.035,1.46938775514286,3
173.05,1.46938775514286,2
173.065,1.46938775514286,-26
173.08,1.46938775514286,-1
173.095,1.46938775514286,43
173.11,1.46938775514286,43
173.125,1.46938775514286,56
173.14,1.46938775514286,-30
173.155,1.46938775514286,-366
173.17,1.46938775514286,-1081
173.185,1.46938775514286,-1917
173.2,1.46938775514286,-2587
172.9,1.45408163271429,-442
172.915,1.45408163271429,-47
172.93,1.45408163271429,15
172.945,1.45408163271429,-3
172.96,1.45408163271429,-1
172.975,1.45408163271429,-1
172.99,1.45408163271429,-1
173.005,1.45408163271429,-1
173.02,1.45408163271429,-1
173.035,1.45408163271429,-5
173.05,1.45408163271429,-13
173.065,1.45408163271429,4
173.08,1.45408163271429,-4
173.095,1.45408163271429,3
173.11,1.45408163271429,3
173.125,1.45408163271429,-4
173.14,1.45408163271429,81
173.155,1.45408163271429,-13
173.17,1.45408163271429,-613
173.185,1.45408163271429,-1364
173.2,1.45408163271429,-1982
172.9,1.43877551028571,-442
172.915,1.43877551028571,-47
172.93,1.43877551028571,15
172.945,1.43877551028571,-3
172.96,1.43877551028571,-1
172.975,1.43877551028571,-1
172.99,1.43877551028571,-1
173.005,1.43877551028571,-1
173.02,1.43877551028571,-1
173.035,1.43877551028571,-5
173.05,1.43877551028571,-13
173.065,1.43877551028571,4
173.08,1.43877551028571,-4
173.095,1.43877551028571,3
173.11,1.43877551028571,3
173.125,1.43877551028571,-4
173.14,1.43877551028571,81
173.155,1.43877551028571,-13
