V1,V2,V3
174.6,-1.09,-1061
174.616666666667,-1.09,-581
174.633333333333,-1.09,-366
174.65,-1.09,-278
174.666666666667,-1.09,-150
174.683333333333,-1.09,-108
174.7,-1.09,-259
174.716666666667,-1.09,-558
174.733333333333,-1.09,-975
174.75,-1.09,-1452
174.766666666667,-1.09,-1938
174.783333333333,-1.09,-2393
174.8,-1.09,-2779
174.816666666667,-1.09,-3098
174.833333333333,-1.09,-3345
174.85,-1.09,-3510
174.866666666667,-1.09,-3583
174.883333333333,-1.09,-3619
174.9,-1.09,-3680
174.916666666667,-1.09,-3751
174.933333333333,-1.09,-3821
174.95,-1.09,-3893
174.966666666667,-1.09,-3973
174.983333333333,-1.09,-4059
175,-1.09,-4149
174.6,-1.10684210526316,-1238
174.616666666667,-1.10684210526316,-648
174.633333333333,-1.10684210526316,-344
174.65,-1.10684210526316,-215
174.666666666667,-1.10684210526316,-29
174.683333333333,-1.10684210526316,4
174.7,-1.10684210526316,-46
174.716666666667,-1.10684210526316,-178
174.733333333333,-1.10684210526316,-513
174.75,-1.10684210526316,-934
174.766666666667,-1.10684210526316,-1412
174.783333333333,-1.10684210526316,-1906
174.8,-1.10684210526316,-2340
174.816666666667,-1.10684210526316,-2728
174.833333333333,-1.10684210526316,-3054
174.85,-1.10684210526316,-3315
174.866666666667,-1.10684210526316,-3489
174.883333333333,-1.10684210526316,-3600
174.9,-1.10684210526316,-3685
174.916666666667,-1.10684210526316,-3740
174.933333333333,-1.10684210526316,-3789
174.95,-1.10684210526316,-3840
174.966666666667,-1.10684210526316,-3910
174.983333333333,-1.10684210526316,-3994
175,-1.10684210526316,-4085
174.6,-1.12368421052632,-1457
174.616666666667,-1.12368421052632,-804
174.633333333333,-1.12368421052632,-348
174.65,-1.12368421052632,-77
174.666666666667,-1.12368421052632,4
174.683333333333,-1.12368421052632,-16
174.7,-1.12368421052632,1
174.716666666667,-1.12368421052632,-51
174.733333333333,-1.12368421052632,-212
174.75,-1.12368421052632,-493
174.766666666667,-1.12368421052632,-909
174.783333333333,-1.12368421052632,-1387
174.8,-1.12368421052632,-1858
174.816666666667,-1.12368421052632,-2298
174.833333333333,-1.12368421052632,-2698
174.85,-1.12368421052632,-3055
174.866666666667,-1.12368421052632,-3363
174.883333333333,-1.12368421052632,-3590
174.9,-1.12368421052632,-3704
174.916666666667,-1.12368421052632,-3748
174.933333333333,-1.12368421052632,-3768
174.95,-1.12368421052632,-3796
174.966666666667,-1.12368421052632,-3854
174.983333333333,-1.12368421052632,-3933
175,-1.12368421052632,-4024
174.6,-1.14052631578947,-1796
174.616666666667,-1.14052631578947,-1087
174.633333333333,-1.14052631578947,-517
174.65,-1.14052631578947,-36
174.666666666667,-1.14052631578947,39
174.683333333333,-1.14052631578947,-4
174.7,-1.14052631578947,-6
174.716666666667,-1.14052631578947,-28
174.733333333333,-1.14052631578947,-58
174.75,-1.14052631578947,-158
174.766666666667,-1.14052631578947,-496
174.783333333333,-1.14052631578947,-919
174.8,-1.14052631578947,-1378
174.816666666667,-1.14052631578947,-1843
174.833333333333,-1.14052631578947,-2296
174.85,-1.14052631578947,-2734
174.866666666667,-1.14052631578947,-3175
174.883333333333,-1.14052631578947,-3542
174.9,-1.14052631578947,-3687
174.916666666667,-1.14052631578947,-3742
174.933333333333,-1.14052631578947,-3749
174.95,-1.14052631578947,-3755
174.966666666667,-1.14052631578947,-3808
174.983333333333,-1.14052631578947,-3885
175,-1.14052631578947,-3973
174.6,-1.15736842105263,-2301
174.616666666667,-1.15736842105263,-1688
174.633333333333,-1.15736842105263,-975
174.65,-1.15736842105263,-361
174.666666666667,-1.15736842105263,-43
174.683333333333,-1.15736842105263,-12
174.7,-1.15736842105263,-1
174.716666666667,-1.15736842105263,5
174.733333333333,-1.15736842105263,-28
174.75,-1.15736842105263,-54
174.766666666667,-1.15736842105263,-231
174.783333333333,-1.15736842105263,-536
174.8,-1.15736842105263,-934
174.816666666667,-1.15736842105263,-1388
174.833333333333,-1.15736842105263,-1870
174.85,-1.15736842105263,-2379
174.866666666667,-1.15736842105263,-2895
174.883333333333,-1.15736842105263,-3328
174.9,-1.15736842105263,-3587
174.916666666667,-1.15736842105263,-3704
174.933333333333,-1.15736842105263,-3733
174.95,-1.15736842105263,-3740
174.966666666667,-1.15736842105263,-3782
174.983333333333,-1.15736842105263,-3852
175,-1.15736842105263,-3936
174.6,-1.17421052631579,-2801
174.616666666667,-1.17421052631579,-2341
174.633333333333,-1.17421052631579,-1479
174.65,-1.17421052631579,-725
174.666666666667,-1.17421052631579,-227
174.683333333333,-1.17421052631579,-8
174.7,-1.17421052631579,-23
174.716666666667,-1.17421052631579,-3
