V1,V2,V3
174.6,-1.073529412,-468
174.61875,-1.073529412,-395
174.6375,-1.073529412,-445
174.65625,-1.073529412,-352
174.675,-1.073529412,-325
174.69375,-1.073529412,-622
174.7125,-1.073529412,-1064
174.73125,-1.073529412,-1525
174.75,-1.073529412,-2005
174.76875,-1.073529412,-2452
174.7875,-1.073529412,-2849
174.80625,-1.073529412,-3158
174.825,-1.073529412,-3398
174.84375,-1.073529412,-3567
174.8625,-1.073529412,-3667
174.88125,-1.073529412,-3661
174.9,-1.073529412,-3640
174.6,-1.09210526336842,-581
174.61875,-1.09210526336842,-366
174.6375,-1.09210526336842,-278
174.65625,-1.09210526336842,-150
174.675,-1.09210526336842,-108
174.69375,-1.09210526336842,-259
174.7125,-1.09210526336842,-558
174.73125,-1.09210526336842,-975
174.75,-1.09210526336842,-1452
174.76875,-1.09210526336842,-1938
174.7875,-1.09210526336842,-2393
174.80625,-1.09210526336842,-2779
174.825,-1.09210526336842,-3098
174.84375,-1.09210526336842,-3345
174.8625,-1.09210526336842,-3510
174.88125,-1.09210526336842,-3583
174.9,-1.09210526336842,-3619
174.6,-1.11068111473684,-648
174.61875,-1.11068111473684,-344
174.6375,-1.11068111473684,-215
174.65625,-1.11068111473684,-29
174.675,-1.11068111473684,4
174.69375,-1.11068111473684,-46
174.7125,-1.11068111473684,-178
174.73125,-1.11068111473684,-513
174.75,-1.11068111473684,-934
174.76875,-1.11068111473684,-1412
174.7875,-1.11068111473684,-1906
174.80625,-1.11068111473684,-2340
174.825,-1.11068111473684,-2728
174.84375,-1.11068111473684,-3054
174.8625,-1.11068111473684,-3315
174.88125,-1.11068111473684,-3489
174.9,-1.11068111473684,-3600
174.6,-1.12925696610526,-804
174.61875,-1.12925696610526,-348
174.6375,-1.12925696610526,-77
174.65625,-1.12925696610526,4
174.675,-1.12925696610526,-16
174.69375,-1.12925696610526,1
174.7125,-1.12925696610526,-51
174.73125,-1.12925696610526,-212
174.75,-1.12925696610526,-493
174.76875,-1.12925696610526,-909
174.7875,-1.12925696610526,-1387
174.80625,-1.12925696610526,-1858
174.825,-1.12925696610526,-2298
174.84375,-1.12925696610526,-2698
174.8625,-1.12925696610526,-3055
174.88125,-1.12925696610526,-3363
174.9,-1.12925696610526,-3590
174.6,-1.14783281747368,-1087
174.61875,-1.14783281747368,-517
174.6375,-1.14783281747368,-36
174.65625,-1.14783281747368,39
174.675,-1.14783281747368,-4
174.69375,-1.14783281747368,-6
174.7125,-1.14783281747368,-28
174.73125,-1.14783281747368,-58
174.75,-1.14783281747368,-158
174.76875,-1.14783281747368,-496
174.7875,-1.14783281747368,-919
174.80625,-1.14783281747368,-1378
174.825,-1.14783281747368,-1843
174.84375,-1.14783281747368,-2296
174.8625,-1.14783281747368,-2734
174.88125,-1.14783281747368,-3175
174.9,-1.14783281747368,-3542
174.6,-1.16640866884211,-1688
174.61875,-1.16640866884211,-975
174.6375,-1.16640866884211,-361
