V1,V2,V3
172.9,1.7,-2419
172.915,1.7,-2184
172.93,1.7,-1701
172.945,1.7,-1109
172.96,1.7,-551
172.975,1.7,-204
172.99,1.7,-222
173.005,1.7,-222
173.02,1.7,-586
173.035,1.7,-1188
173.05,1.7,-1861
173.065,1.7,-2387
173.08,1.7,-2801
173.095,1.7,-3137
173.11,1.7,-3137
173.125,1.7,-3420
173.14,1.7,-3649
173.155,1.7,-3805
173.17,1.7,-3869
173.185,1.7,-3883
173.2,1.7,-3891
172.9,1.685,-2069
172.915,1.685,-1722
172.93,1.685,-1148
172.945,1.685,-583
172.96,1.685,-303
172.975,1.685,-240
172.99,1.685,-515
173.005,1.685,-515
173.02,1.685,-999
173.035,1.685,-1583
173.05,1.685,-2135
173.065,1.685,-2657
173.08,1.685,-3063
173.095,1.685,-3307
173.11,1.685,-3307
173.125,1.685,-3485
173.14,1.685,-3653
173.155,1.685,-3778
173.17,1.685,-3822
173.185,1.685,-3834
173.2,1.685,-3846
172.9,1.67,-1624
172.915,1.67,-1110
172.93,1.67,-611
172.945,1.67,-235
172.96,1.67,-145
172.975,1.67,-343
172.99,1.67,-827
173.005,1.67,-827
173.02,1.67,-1411
173.035,1.67,-1922
173.05,1.67,-2359
173.065,1.67,-2778
173.08,1.67,-3124
173.095,1.67,-3348
173.11,1.67,-3348
173.125,1.67,-3497
173.14,1.67,-3619
173.155,1.67,-3711
173.17,1.67,-3765
173.185,1.67,-3794
173.2,1.67,-3814
172.9,1.655,-1205
172.915,1.655,-596
172.93,1.655,-231
172.945,1.655,-6
172.96,1.655,-50
172.975,1.655,-402
172.99,1.655,-1088
173.005,1.655,-1088
173.02,1.655,-1772
173.035,1.655,-2141
173.05,1.655,-2407
173.065,1.655,-2737
173.08,1.655,-3057
173.095,1.655,-3276
173.11,1.655,-3276
173.125,1.655,-3430
173.14,1.655,-3554
173.155,1.655,-3641
173.17,1.655,-3713
173.185,1.655,-3760
173.2,1.655,-3794
172.9,1.64,-908
172.915,1.64,-387
172.93,1.64,-95
172.945,1.64,1
172.96,1.64,2
172.975,1.64,-490
172.99,1.64,-1217
173.005,1.64,-1217
173.02,1.64,-1861
173.035,1.64,-2116
173.05,1.64,-2258
173.065,1.64,-2513
173.08,1.64,-2833
173.095,1.64,-3102
173.11,1.64,-3102
173.125,1.64,-3309
173.14,1.64,-3465
173.155,1.64,-3583
173.17,1.64,-3673
173.185,1.64,-3739
173.2,1.64,-3789
172.9,1.625,-733
172.915,1.625,-280
172.93,1.625,-57
172.945,1.625,-3
172.96,1.625,8
172.975,1.625,-477
172.99,1.625,-1114
173.005,1.625,-1114
173.02,1.625,-1751
173.035,1.625,-1764
173.05,1.625,-1801
173.065,1.625,-2102
173.08,1.625,-2513
173.095,1.625,-2842
173.11,1.625,-2842
173.125,1.625,-3122
173.14,1.625,-3337
173.155,1.625,-3507
173.17,1.625,-3631
173.185,1.625,-3724
173.2,1.625,-3796
172.9,1.61,-674
172.915,1.61,-260
172.93,1.61,-48
172.945,1.61,29
172.96,1.61,4
172.975,1.61,-297
172.99,1.61,-656
173.005,1.61,-656
173.02,1.61,-933
173.035,1.61,-1049
173.05,1.61,-1195
173.065,1.61,-1567
173.08,1.61,-2048
173.095,1.61,-2486
173.11,1.61,-2486
173.125,1.61,-2856
173.14,1.61,-3154
173.155,1.61,-3388
173.17,1.61,-3569
173.185,1.61,-3706
173.2,1.61,-3808
172.9,1.595,-674
172.915,1.595,-260
172.93,1.595,-48
172.945,1.595,29
172.96,1.595,4
172.975,1.595,-297
172.99,1.595,-656
173.005,1.595,-656
173.02,1.595,-933
173.035,1.595,-1049
173.05,1.595,-1195
173.065,1.595,-1567
173.08,1.595,-2048
173.095,1.595,-2486
173.11,1.595,-2486
173.125,1.595,-2856
173.14,1.595,-3154
173.155,1.595,-3388
173.17,1.595,-3569
173.185,1.595,-3706
173.2,1.595,-3808
172.9,1.58,-702
172.915,1.58,-263
172.93,1.58,-69
172.945,1.58,-3
172.96,1.58,6
172.975,1.58,-121
172.99,1.58,-197
173.005,1.58,-197
173.02,1.58,-167
173.035,1.58,-337
173.05,1.58,-524
173.065,1.58,-1013
173.08,1.58,-1569
173.095,1.58,-2078
173.11,1.58,-2078
173.125,1.58,-2534
173.14,1.58,-2915
173.155,1.58,-3223
173.17,1.58,-3477
173.185,1.58,-3673
173.2,1.58,-3816
172.9,1.565,-812
172.915,1.565,-381
172.93,1.565,-89
172.945,1.565,-1
172.96,1.565,4
172.975,1.565,-43
172.99,1.565,-16
173.005,1.565,-16
173.02,1.565,58
173.035,1.565,7
173.05,1.565,-184
173.065,1.565,-575
173.08,1.565,-1082
173.095,1.565,-1633
173.11,1.565,-1633
173.125,1.565,-2164
173.14,1.565,-2620
173.155,1.565,-3010
173.17,1.565,-3343
173.185,1.565,-3612
173.2,1.565,-3807
172.9,1.55,-923
172.915,1.55,-490
172.93,1.55,-29
172.945,1.55,-17
172.96,1.55,-1
172.975,1.55,-11
172.99,1.55,-25
173.005,1.55,-25
173.02,1.55,65
173.035,1.55,90
173.05,1.55,-10
173.065,1.55,-268
173.08,1.55,-656
173.095,1.55,-1184
173.11,1.55,-1184
173.125,1.55,-1755
173.14,1.55,-2253
173.155,1.55,-2722
173.17,1.55,-3151
173.185,1.55,-3514
173.2,1.55,-3772
172.9,1.535,-946
172.915,1.535,-480
172.93,1.535,-1
172.945,1.535,-1
172.96,1.535,-1
172.975,1.535,-1
172.99,1.535,6
173.005,1.535,6
173.02,1.535,21
173.035,1.535,49
173.05,1.535,22
173.065,1.535,-100
173.08,1.535,-348
173.095,1.535,-750
173.11,1.535,-750
173.125,1.535,-1252
173.14,1.535,-1791
173.155,1.535,-2347
173.17,1.535,-2883
173.185,1.535,-3351
173.2,1.535,-3699
172.9,1.52,-920
172.915,1.52,-543
172.93,1.52,-1
172.945,1.52,-23
172.96,1.52,-1
172.975,1.52,-14
172.99,1.52,6
173.005,1.52,6
173.02,1.52,-31
173.035,1.52,-6
173.05,1.52,-20
173.065,1.52,-42
173.08,1.52,-126
173.095,1.52,-376
173.11,1.52,-376
173.125,1.52,-756
173.14,1.52,-1268
173.155,1.52,-1883
173.17,1.52,-2530
173.185,1.52,-3135
173.2,1.52,-3583
172.9,1.505,-813
172.915,1.505,-410
172.93,1.505,-1
172.945,1.505,-1
172.96,1.505,-1
172.975,1.505,-1
172.99,1.505,-1
173.005,1.505,-1
173.02,1.505,3
173.035,1.505,1
173.05,1.505,-78
173.065,1.505,-62
173.08,1.505,-40
173.095,1.505,-110
173.11,1.505,-110
173.125,1.505,-324
173.14,1.505,-736
173.155,1.505,-1336
173.17,1.505,-2089
173.185,1.505,-2833
173.2,1.505,-3394
172.9,1.49,-813
172.915,1.49,-410
172.93,1.49,-1
172.945,1.49,-1
172.96,1.49,-1
172.975,1.49,-1
172.99,1.49,-1
173.005,1.49,-1
173.02,1.49,3
173.035,1.49,1
173.05,1.49,-78
173.065,1.49,-62
173.08,1.49,-40
173.095,1.49,-110
173.11,1.49,-110
173.125,1.49,-324
173.14,1.49,-736
173.155,1.49,-1336
173.17,1.49,-2089
173.185,1.49,-2833
173.2,1.49,-3394
172.9,1.475,-693
172.915,1.475,-349
172.93,1.475,-19
172.945,1.475,-13
172.96,1.475,-1
172.975,1.475,-6
172.99,1.475,-1
173.005,1.475,-1
173.02,1.475,-7
173.035,1.475,5
173.05,1.475,-155
173.065,1.475,-85
173.08,1.475,-7
173.095,1.475,33
173.11,1.475,33
173.125,1.475,-11
173.14,1.475,-286
173.155,1.475,-767
173.17,1.475,-1591
173.185,1.475,-2466
173.2,1.475,-3089
172.9,1.46,-562
172.915,1.46,-212
172.93,1.46,-49
172.945,1.46,-1
172.96,1.46,-1
172.975,1.46,-1
172.99,1.46,-1
173.005,1.46,-1
173.02,1.46,-1
173.035,1.46,3
173.05,1.46,2
173.065,1.46,-26
173.08,1.46,-1
173.095,1.46,43
173.11,1.46,43
173.125,1.46,56
173.14,1.46,-30
173.155,1.46,-366
173.17,1.46,-1081
173.185,1.46,-1917
173.2,1.46,-2587
172.9,1.445,-442
172.915,1.445,-47
172.93,1.445,15
172.945,1.445,-3
172.96,1.445,-1
172.975,1.445,-1
172.99,1.445,-1
173.005,1.445,-1
173.02,1.445,-1
173.035,1.445,-5
173.05,1.445,-13
173.065,1.445,4
173.08,1.445,-4
173.095,1.445,3
173.11,1.445,3
173.125,1.445,-4
173.14,1.445,81
173.155,1.445,-13
173.17,1.445,-613
173.185,1.445,-1364
173.2,1.445,-1982
172.9,1.43,-369
172.915,1.43,-32
172.93,1.43,31
172.945,1.43,-14
172.96,1.43,-1
172.975,1.43,-1
172.99,1.43,-1
173.005,1.43,-1
173.02,1.43,-1
173.035,1.43,-1
173.05,1.43,-1
173.065,1.43,1
173.08,1.43,1
173.095,1.43,4
173.11,1.43,4
173.125,1.43,13
173.14,1.43,72
173.155,1.43,26
173.17,1.43,-277
173.185,1.43,-758
173.2,1.43,-1338
172.9,1.415,-349
172.915,1.415,-32
172.93,1.415,14
172.945,1.415,-19
172.96,1.415,-1
172.975,1.415,-2
172.99,1.415,-1
173.005,1.415,-1
173.02,1.415,-2
173.035,1.415,-1
173.05,1.415,-8
173.065,1.415,-1
173.08,1.415,-4
173.095,1.415,4
173.11,1.415,4
173.125,1.415,-11
173.14,1.415,25
173.155,1.415,17
173.17,1.415,-83
173.185,1.415,-305
173.2,1.415,-866
172.9,1.4,-417
172.915,1.4,-166
172.93,1.4,-24
172.945,1.4,-4
172.96,1.4,-1
172.975,1.4,-1
172.99,1.4,-1
173.005,1.4,-1
173.02,1.4,-1
173.035,1.4,-1
173.05,1.4,-1
173.065,1.4,-1
173.08,1.4,-1
173.095,1.4,-1
173.11,1.4,-1
173.125,1.4,4
173.14,1.4,4
173.155,1.4,-16
173.17,1.4,-47
173.185,1.4,-291
173.2,1.4,-739
