V1,V2,V3
-159.4,3.93,-46
-159.377777777778,3.93,-50
-159.355555555556,3.93,-137
-159.333333333333,3.93,-41
-159.311111111111,3.93,2
-159.288888888889,3.93,-8
-159.266666666667,3.93,0
-159.244444444444,3.93,-3
-159.222222222222,3.93,-174
-159.2,3.93,-401
-159.4,3.90714285714286,7
-159.377777777778,3.90714285714286,-32
-159.355555555556,3.90714285714286,-55
-159.333333333333,3.90714285714286,1
-159.311111111111,3.90714285714286,5
-159.288888888889,3.90714285714286,33
-159.266666666667,3.90714285714286,51
-159.244444444444,3.90714285714286,50
-159.222222222222,3.90714285714286,-27
-159.2,3.90714285714286,-200
-159.4,3.88428571428571,-95
-159.377777777778,3.88428571428571,4
-159.355555555556,3.88428571428571,-4
-159.333333333333,3.88428571428571,0
-159.311111111111,3.88428571428571,-3
-159.288888888889,3.88428571428571,1
-159.266666666667,3.88428571428571,6
-159.244444444444,3.88428571428571,1
-159.222222222222,3.88428571428571,-51
-159.2,3.88428571428571,-201
-159.4,3.86142857142857,1
-159.377777777778,3.86142857142857,3
-159.355555555556,3.86142857142857,-39
-159.333333333333,3.86142857142857,-3
-159.311111111111,3.86142857142857,-19
-159.288888888889,3.86142857142857,2
-159.266666666667,3.86142857142857,6
-159.244444444444,3.86142857142857,4
-159.222222222222,3.86142857142857,-186
-159.2,3.86142857142857,-454
-159.4,3.83857142857143,-1101
-159.377777777778,3.83857142857143,-498
-159.355555555556,3.83857142857143,4
-159.333333333333,3.83857142857143,117
-159.311111111111,3.83857142857143,20
-159.288888888889,3.83857142857143,14
-159.266666666667,3.83857142857143,3
-159.244444444444,3.83857142857143,4
-159.222222222222,3.83857142857143,-806
-159.2,3.83857142857143,-1252
-159.4,3.81571428571429,-2043
-159.377777777778,3.81571428571429,-1291
-159.355555555556,3.81571428571429,-530
-159.333333333333,3.81571428571429,0
-159.311111111111,3.81571428571429,-43
-159.288888888889,3.81571428571429,-108
-159.266666666667,3.81571428571429,3
-159.244444444444,3.81571428571429,-1481
-159.222222222222,3.81571428571429,-1640
-159.2,3.81571428571429,-1648
-159.4,3.79285714285714,-2304
-159.377777777778,3.79285714285714,-1948
-159.355555555556,3.79285714285714,-1463
-159.333333333333,3.79285714285714,-808
-159.311111111111,3.79285714285714,2
-159.288888888889,3.79285714285714,-767
-159.266666666667,3.79285714285714,-1213
-159.244444444444,3.79285714285714,-1890
-159.222222222222,3.79285714285714,-2048
-159.2,3.79285714285714,-1949
-159.4,3.77,-2373
-159.377777777778,3.77,-2341
-159.355555555556,3.77,-2301
-159.333333333333,3.77,-2050
-159.311111111111,3.77,-2152
-159.288888888889,3.77,-2061
-159.266666666667,3.77,-2102
-159.244444444444,3.77,-2199
-159.222222222222,3.77,-2210
-159.2,3.77,-2109
