V1,V2,V3
172.9,1.642857143,-387
172.92,1.642857143,-95
172.94,1.642857143,1
172.96,1.642857143,2
172.98,1.642857143,-490
173,1.642857143,-1217
173.02,1.642857143,-1861
173.04,1.642857143,-2258
173.06,1.642857143,-2513
173.08,1.642857143,-2833
173.1,1.642857143,-3102
173.12,1.642857143,-3309
173.14,1.642857143,-3465
173.16,1.642857143,-3583
173.18,1.642857143,-3739
173.2,1.642857143,-3789
173.22,1.642857143,-3831
173.24,1.642857143,-3873
173.26,1.642857143,-3913
173.28,1.642857143,-3951
173.3,1.642857143,-3987
172.9,1.62244897971429,-280
172.92,1.62244897971429,-57
172.94,1.62244897971429,-3
172.96,1.62244897971429,8
172.98,1.62244897971429,-477
173,1.62244897971429,-1114
173.02,1.62244897971429,-1751
173.04,1.62244897971429,-1801
173.06,1.62244897971429,-2102
173.08,1.62244897971429,-2513
173.1,1.62244897971429,-2842
173.12,1.62244897971429,-3122
173.14,1.62244897971429,-3337
173.16,1.62244897971429,-3507
173.18,1.62244897971429,-3724
173.2,1.62244897971429,-3796
173.22,1.62244897971429,-3852
173.24,1.62244897971429,-3906
173.26,1.62244897971429,-3948
173.28,1.62244897971429,-3979
173.3,1.62244897971429,-4003
172.9,1.60204081642857,-260
172.92,1.60204081642857,-48
172.94,1.60204081642857,29
172.96,1.60204081642857,4
172.98,1.60204081642857,-297
173,1.60204081642857,-656
173.02,1.60204081642857,-933
173.04,1.60204081642857,-1195
173.06,1.60204081642857,-1567
173.08,1.60204081642857,-2048
173.1,1.60204081642857,-2486
173.12,1.60204081642857,-2856
173.14,1.60204081642857,-3154
173.16,1.60204081642857,-3388
173.18,1.60204081642857,-3706
173.2,1.60204081642857,-3808
173.22,1.60204081642857,-3887
173.24,1.60204081642857,-3949
173.26,1.60204081642857,-3993
173.28,1.60204081642857,-4014
173.3,1.60204081642857,-4027
172.9,1.58163265314286,-263
172.92,1.58163265314286,-69
172.94,1.58163265314286,-3
172.96,1.58163265314286,6
172.98,1.58163265314286,-121
173,1.58163265314286,-197
173.02,1.58163265314286,-167
173.04,1.58163265314286,-524
173.06,1.58163265314286,-1013
173.08,1.58163265314286,-1569
173.1,1.58163265314286,-2078
173.12,1.58163265314286,-2534
173.14,1.58163265314286,-2915
173.16,1.58163265314286,-3223
173.18,1.58163265314286,-3673
173.2,1.58163265314286,-3816
173.22,1.58163265314286,-3917
173.24,1.58163265314286,-3989
173.26,1.58163265314286,-4035
173.28,1.58163265314286,-4043
173.3,1.58163265314286,-4044
172.9,1.56122448985714,-490
172.92,1.56122448985714,-29
