V1,V2,V3
-157.608,2.1,-2087
-157.59136,2.1,-2124
-157.57472,2.1,-2189
-157.55808,2.1,-2026
-157.54144,2.1,-1436
-157.5248,2.1,-748
-157.50816,2.1,-355
-157.49152,2.1,-178
-157.47488,2.1,-140
-157.45824,2.1,-166
-157.4416,2.1,-225
-157.42496,2.1,-330
-157.40832,2.1,-524
-157.39168,2.1,-524
-157.37504,2.1,-773
-157.3584,2.1,-1048
-157.34176,2.1,-1338
-157.32512,2.1,-1616
-157.30848,2.1,-1876
-157.29184,2.1,-2069
-157.2752,2.1,-2203
-157.25856,2.1,-2291
-157.24192,2.1,-2373
-157.22528,2.1,-2509
-157.20864,2.1,-2693
-157.192,2.1,-2911
-157.608,2.08333333333333,-2088
-157.59136,2.08333333333333,-2114
-157.57472,2.08333333333333,-2141
-157.55808,2.08333333333333,-1968
-157.54144,2.08333333333333,-1358
-157.5248,2.08333333333333,-615
-157.50816,2.08333333333333,-240
-157.49152,2.08333333333333,-3
-157.47488,2.08333333333333,31
-157.45824,2.08333333333333,-4
-157.4416,2.08333333333333,-35
-157.42496,2.08333333333333,-81
-157.40832,2.08333333333333,-245
-157.39168,2.08333333333333,-245
-157.37504,2.08333333333333,-438
-157.3584,2.08333333333333,-656
-157.34176,2.08333333333333,-918
-157.32512,2.08333333333333,-1199
-157.30848,2.08333333333333,-1550
-157.29184,2.08333333333333,-1813
-157.2752,2.08333333333333,-2027
-157.25856,2.08333333333333,-2130
-157.24192,2.08333333333333,-2175
-157.22528,2.08333333333333,-2301
-157.20864,2.08333333333333,-2470
-157.192,2.08333333333333,-2710
-157.608,2.06666666666667,-2020
-157.59136,2.06666666666667,-2041
-157.57472,2.06666666666667,-2040
-157.55808,2.06666666666667,-1875
-157.54144,2.06666666666667,-1417
-157.5248,2.06666666666667,-834
-157.50816,2.06666666666667,-312
-157.49152,2.06666666666667,-8
-157.47488,2.06666666666667,56
-157.45824,2.06666666666667,33
-157.4416,2.06666666666667,13
-157.42496,2.06666666666667,-24
-157.40832,2.06666666666667,-92
-157.39168,2.06666666666667,-92
-157.37504,2.06666666666667,-181
-157.3584,2.06666666666667,-284
-157.34176,2.06666666666667,-424
-157.32512,2.06666666666667,-651
-157.30848,2.06666666666667,-983
-157.29184,2.06666666666667,-1419
-157.2752,2.06666666666667,-1805
-157.25856,2.06666666666667,-1966
-157.24192,2.06666666666667,-2035
-157.22528,2.06666666666667,-2138
-157.20864,2.06666666666667,-2293
-157.192,2.06666666666667,-2496
-157.608,2.05,-1882
-157.59136,2.05,-1866
-157.57472,2.05,-1869
-157.55808,2.05,-1791
-157.54144,2.05,-1422
-157.5248,2.05,-979
-157.50816,2.05,-283
-157.49152,2.05,-6
-157.47488,2.05,4
