V1,V2,V3
172.9,1.707142857,-2419
172.915,1.707142857,-2184
172.93,1.707142857,-1701
172.945,1.707142857,-1109
172.96,1.707142857,-551
172.975,1.707142857,-204
172.99,1.707142857,-222
173.005,1.707142857,-222
173.02,1.707142857,-586
173.035,1.707142857,-1188
173.05,1.707142857,-1861
173.065,1.707142857,-2387
173.08,1.707142857,-2801
173.095,1.707142857,-3137
173.11,1.707142857,-3137
173.125,1.707142857,-3420
173.14,1.707142857,-3649
173.155,1.707142857,-3805
173.17,1.707142857,-3869
173.185,1.707142857,-3883
173.2,1.707142857,-3891
172.9,1.69217687061905,-2069
172.915,1.69217687061905,-1722
172.93,1.69217687061905,-1148
172.945,1.69217687061905,-583
172.96,1.69217687061905,-303
172.975,1.69217687061905,-240
172.99,1.69217687061905,-515
173.005,1.69217687061905,-515
173.02,1.69217687061905,-999
173.035,1.69217687061905,-1583
173.05,1.69217687061905,-2135
173.065,1.69217687061905,-2657
173.08,1.69217687061905,-3063
173.095,1.69217687061905,-3307
173.11,1.69217687061905,-3307
173.125,1.69217687061905,-3485
173.14,1.69217687061905,-3653
173.155,1.69217687061905,-3778
173.17,1.69217687061905,-3822
173.185,1.69217687061905,-3834
173.2,1.69217687061905,-3846
172.9,1.6772108842381,-1624
172.915,1.6772108842381,-1110
172.93,1.6772108842381,-611
172.945,1.6772108842381,-235
172.96,1.6772108842381,-145
172.975,1.6772108842381,-343
172.99,1.6772108842381,-827
173.005,1.6772108842381,-827
173.02,1.6772108842381,-1411
173.035,1.6772108842381,-1922
173.05,1.6772108842381,-2359
173.065,1.6772108842381,-2778
173.08,1.6772108842381,-3124
173.095,1.6772108842381,-3348
173.11,1.6772108842381,-3348
173.125,1.6772108842381,-3497
173.14,1.6772108842381,-3619
173.155,1.6772108842381,-3711
173.17,1.6772108842381,-3765
173.185,1.6772108842381,-3794
173.2,1.6772108842381,-3814
172.9,1.66224489785714,-1205
172.915,1.66224489785714,-596
172.93,1.66224489785714,-231
172.945,1.66224489785714,-6
172.96,1.66224489785714,-50
172.975,1.66224489785714,-402
172.99,1.66224489785714,-1088
173.005,1.66224489785714,-1088
173.02,1.66224489785714,-1772
173.035,1.66224489785714,-2141
173.05,1.66224489785714,-2407
173.065,1.66224489785714,-2737
173.08,1.66224489785714,-3057
173.095,1.66224489785714,-3276
173.11,1.66224489785714,-3276
173.125,1.66224489785714,-3430
173.14,1.66224489785714,-3554
173.155,1.66224489785714,-3641
173.17,1.66224489785714,-3713
173.185,1.66224489785714,-3760
173.2,1.66224489785714,-3794
172.9,1.64727891147619,-1205
172.915,1.64727891147619,-596
172.93,1.64727891147619,-231
172.945,1.64727891147619,-6
172.96,1.64727891147619,-50
172.975,1.64727891147619,-402
172.99,1.64727891147619,-1088
