V1,V2,V3
-157.616666667,2.1,-2088
-157.59933333368,2.1,-2114
-157.58200000036,2.1,-2141
-157.56466666704,2.1,-1968
-157.54733333372,2.1,-1358
-157.5300000004,2.1,-615
-157.51266666708,2.1,-240
-157.49533333376,2.1,-3
-157.47800000044,2.1,31
-157.46066666712,2.1,-4
-157.4433333338,2.1,-35
-157.42600000048,2.1,-81
-157.40866666716,2.1,-245
-157.39133333384,2.1,-438
-157.37400000052,2.1,-656
-157.3566666672,2.1,-918
-157.33933333388,2.1,-1199
-157.32200000056,2.1,-1550
-157.30466666724,2.1,-1813
-157.28733333392,2.1,-2027
-157.2700000006,2.1,-2130
-157.25266666728,2.1,-2175
-157.23533333396,2.1,-2301
-157.21800000064,2.1,-2470
-157.20066666732,2.1,-2710
-157.183333334,2.1,-2963
-157.616666667,2.08260869565217,-2020
-157.59933333368,2.08260869565217,-2041
-157.58200000036,2.08260869565217,-2040
-157.56466666704,2.08260869565217,-1875
-157.54733333372,2.08260869565217,-1417
-157.5300000004,2.08260869565217,-834
-157.51266666708,2.08260869565217,-312
-157.49533333376,2.08260869565217,-8
-157.47800000044,2.08260869565217,56
-157.46066666712,2.08260869565217,33
-157.4433333338,2.08260869565217,13
-157.42600000048,2.08260869565217,-24
-157.40866666716,2.08260869565217,-92
-157.39133333384,2.08260869565217,-181
-157.37400000052,2.08260869565217,-284
-157.3566666672,2.08260869565217,-424
-157.33933333388,2.08260869565217,-651
-157.32200000056,2.08260869565217,-983
-157.30466666724,2.08260869565217,-1419
-157.28733333392,2.08260869565217,-1805
-157.2700000006,2.08260869565217,-1966
-157.25266666728,2.08260869565217,-2035
-157.23533333396,2.08260869565217,-2138
-157.21800000064,2.08260869565217,-2293
-157.20066666732,2.08260869565217,-2496
-157.183333334,2.08260869565217,-2721
-157.616666667,2.06521739130435,-1882
-157.59933333368,2.06521739130435,-1866
-157.58200000036,2.06521739130435,-1869
-157.56466666704,2.06521739130435,-1791
-157.54733333372,2.06521739130435,-1422
-157.5300000004,2.06521739130435,-979
-157.51266666708,2.06521739130435,-283
-157.49533333376,2.06521739130435,-6
-157.47800000044,2.06521739130435,4
-157.46066666712,2.06521739130435,-13
-157.4433333338,2.06521739130435,1
-157.42600000048,2.06521739130435,-29
-157.40866666716,2.06521739130435,-25
-157.39133333384,2.06521739130435,-24
-157.37400000052,2.06521739130435,-20
-157.3566666672,2.06521739130435,-24
-157.33933333388,2.06521739130435,-172
-157.32200000056,2.06521739130435,-385
-157.30466666724,2.06521739130435,-923
-157.28733333392,2.06521739130435,-1498
-157.2700000006,2.06521739130435,-1698
-157.25266666728,2.06521739130435,-1858
-157.23533333396,2.06521739130435,-1993
-157.21800000064,2.06521739130435,-2127
-157.20066666732,2.06521739130435,-2281
-157.183333334,2.06521739130435,-2462
-157.616666667,2.04782608695652,-1717
-157.59933333368,2.04782608695652,-1651
-157.58200000036,2.04782608695652,-1591
-157.56466666704,2.04782608695652,-1460
-157.54733333372,2.04782608695652,-1159
-157.5300000004,2.04782608695652,-660
-157.51266666708,2.04782608695652,3
-157.49533333376,2.04782608695652,6
-157.47800000044,2.04782608695652,4
-157.46066666712,2.04782608695652,5
-157.4433333338,2.04782608695652,6
-157.42600000048,2.04782608695652,3
-157.40866666716,2.04782608695652,6
-157.39133333384,2.04782608695652,36
-157.37400000052,2.04782608695652,71
-157.3566666672,2.04782608695652,82
-157.33933333388,2.04782608695652,17
-157.32200000056,2.04782608695652,-124
-157.30466666724,2.04782608695652,-383
-157.28733333392,2.04782608695652,-755
-157.2700000006,2.04782608695652,-1234
-157.25266666728,2.04782608695652,-1654
-157.23533333396,2.04782608695652,-1862
-157.21800000064,2.04782608695652,-1962
-157.20066666732,2.04782608695652,-2077
-157.183333334,2.04782608695652,-2217
-157.616666667,2.0304347826087,-1576
-157.59933333368,2.0304347826087,-1429
-157.58200000036,2.0304347826087,-1279
-157.56466666704,2.0304347826087,-1070
-157.54733333372,2.0304347826087,-808
-157.5300000004,2.0304347826087,-481
-157.51266666708,2.0304347826087,-122
-157.49533333376,2.0304347826087,-59
-157.47800000044,2.0304347826087,1
-157.46066666712,2.0304347826087,-5
-157.4433333338,2.0304347826087,4
-157.42600000048,2.0304347826087,6
-157.40866666716,2.0304347826087,3
-157.39133333384,2.0304347826087,31
-157.37400000052,2.0304347826087,50
-157.3566666672,2.0304347826087,52
-157.33933333388,2.0304347826087,26
-157.32200000056,2.0304347826087,-23
-157.30466666724,2.0304347826087,23
-157.28733333392,2.0304347826087,-50
-157.2700000006,2.0304347826087,-802
-157.25266666728,2.0304347826087,-1511
-157.23533333396,2.0304347826087,-1745
-157.21800000064,2.0304347826087,-1802
-157.20066666732,2.0304347826087,-1914
-157.183333334,2.0304347826087,-2013
-157.616666667,2.01304347826087,-1518
-157.59933333368,2.01304347826087,-1296
