V1,V2,V3
-157.65,2.1,-2075
-157.629166666667,2.1,-2082
-157.608333333333,2.1,-2088
-157.5875,2.1,-2114
-157.566666666667,2.1,-2141
-157.545833333333,2.1,-1358
-157.525,2.1,-615
-157.504166666667,2.1,-240
-157.483333333333,2.1,-3
-157.4625,2.1,31
-157.441666666667,2.1,-35
-157.420833333333,2.1,-81
-157.4,2.1,-245
-157.379166666667,2.1,-438
-157.358333333333,2.1,-656
-157.3375,2.1,-1199
-157.316666666667,2.1,-1550
-157.295833333333,2.1,-1813
-157.275,2.1,-2027
-157.254166666667,2.1,-2130
-157.233333333333,2.1,-2301
-157.2125,2.1,-2470
-157.191666666667,2.1,-2710
-157.170833333333,2.1,-2963
-157.15,2.1,-3183
-157.65,2.07916666666667,-2037
-157.629166666667,2.07916666666667,-2020
-157.608333333333,2.07916666666667,-2020
-157.5875,2.07916666666667,-2041
-157.566666666667,2.07916666666667,-2040
-157.545833333333,2.07916666666667,-1417
-157.525,2.07916666666667,-834
-157.504166666667,2.07916666666667,-312
-157.483333333333,2.07916666666667,-8
-157.4625,2.07916666666667,56
-157.441666666667,2.07916666666667,13
-157.420833333333,2.07916666666667,-24
-157.4,2.07916666666667,-92
-157.379166666667,2.07916666666667,-181
-157.358333333333,2.07916666666667,-284
-157.3375,2.07916666666667,-651
-157.316666666667,2.07916666666667,-983
-157.295833333333,2.07916666666667,-1419
-157.275,2.07916666666667,-1805
-157.254166666667,2.07916666666667,-1966
-157.233333333333,2.07916666666667,-2138
-157.2125,2.07916666666667,-2293
-157.191666666667,2.07916666666667,-2496
-157.170833333333,2.07916666666667,-2721
-157.15,2.07916666666667,-2943
-157.65,2.05833333333333,-1984
-157.629166666667,2.05833333333333,-1922
-157.608333333333,2.05833333333333,-1882
-157.5875,2.05833333333333,-1866
-157.566666666667,2.05833333333333,-1869
-157.545833333333,2.05833333333333,-1422
-157.525,2.05833333333333,-979
-157.504166666667,2.05833333333333,-283
-157.483333333333,2.05833333333333,-6
-157.4625,2.05833333333333,4
-157.441666666667,2.05833333333333,1
-157.420833333333,2.05833333333333,-29
-157.4,2.05833333333333,-25
-157.379166666667,2.05833333333333,-24
-157.358333333333,2.05833333333333,-20
-157.3375,2.05833333333333,-172
-157.316666666667,2.05833333333333,-385
-157.295833333333,2.05833333333333,-923
-157.275,2.05833333333333,-1498
-157.254166666667,2.05833333333333,-1698
-157.233333333333,2.05833333333333,-1993
-157.2125,2.05833333333333,-2127
-157.191666666667,2.05833333333333,-2281
-157.170833333333,2.05833333333333,-2462
-157.15,2.05833333333333,-2663
-157.65,2.0375,-1914
-157.629166666667,2.0375,-1802
-157.608333333333,2.0375,-1717
-157.5875,2.0375,-1651
-157.566666666667,2.0375,-1591
-157.545833333333,2.0375,-1159
-157.525,2.0375,-660
-157.504166666667,2.0375,3
-157.483333333333,2.0375,6
-157.4625,2.0375,4
-157.441666666667,2.0375,6
-157.420833333333,2.0375,3
-157.4,2.0375,6
-157.379166666667,2.0375,36
-157.358333333333,2.0375,71
-157.3375,2.0375,17
-157.316666666667,2.0375,-124
-157.295833333333,2.0375,-383
-157.275,2.0375,-755
-157.254166666667,2.0375,-1234
-157.233333333333,2.0375,-1862
-157.2125,2.0375,-1962
-157.191666666667,2.0375,-2077
-157.170833333333,2.0375,-2217
-157.15,2.0375,-2378
-157.65,2.01666666666667,-1873
-157.629166666667,2.01666666666667,-1701
-157.608333333333,2.01666666666667,-1576
-157.5875,2.01666666666667,-1429
-157.566666666667,2.01666666666667,-1279
-157.545833333333,2.01666666666667,-808
-157.525,2.01666666666667,-481
-157.504166666667,2.01666666666667,-122
-157.483333333333,2.01666666666667,-59
-157.4625,2.01666666666667,1
-157.441666666667,2.01666666666667,4
-157.420833333333,2.01666666666667,6
-157.4,2.01666666666667,3
-157.379166666667,2.01666666666667,31
-157.358333333333,2.01666666666667,50
-157.3375,2.01666666666667,26
-157.316666666667,2.01666666666667,-23
-157.295833333333,2.01666666666667,23
-157.275,2.01666666666667,-50
-157.254166666667,2.01666666666667,-802
-157.233333333333,2.01666666666667,-1745
-157.2125,2.01666666666667,-1802
-157.191666666667,2.01666666666667,-1914
-157.170833333333,2.01666666666667,-2013
-157.15,2.01666666666667,-2131
-157.65,1.99583333333333,-1922
-157.629166666667,1.99583333333333,-1713
-157.608333333333,1.99583333333333,-1511
-157.5875,1.99583333333333,-1241
-157.566666666667,1.99583333333333,-877
-157.545833333333,1.99583333333333,-238
-157.525,1.99583333333333,-72
-157.504166666667,1.99583333333333,-40
-157.483333333333,1.99583333333333,-27
-157.4625,1.99583333333333,1
-157.441666666667,1.99583333333333,-9
-157.420833333333,1.99583333333333,-22
-157.4,1.99583333333333,3
-157.379166666667,1.99583333333333,-37
-157.358333333333,1.99583333333333,5
-157.3375,1.99583333333333,4
-157.316666666667,1.99583333333333,-10
-157.295833333333,1.99583333333333,60
-157.275,1.99583333333333,-67
-157.254166666667,1.99583333333333,-582
-157.233333333333,1.99583333333333,-1530
-157.2125,1.99583333333333,-1719
-157.191666666667,1.99583333333333,-1792
-157.170833333333,1.99583333333333,-1824
-157.15,1.99583333333333,-1860
-157.65,1.975,-1892
-157.629166666667,1.975,-1698
-157.608333333333,1.975,-1497
-157.5875,1.975,-1229
-157.566666666667,1.975,-805
-157.545833333333,1.975,-131
-157.525,1.975,-13
-157.504166666667,1.975,2
-157.483333333333,1.975,-8
-157.4625,1.975,-3
-157.441666666667,1.975,1
-157.420833333333,1.975,1
-157.4,1.975,2
-157.379166666667,1.975,3
-157.358333333333,1.975,2
-157.3375,1.975,2
-157.316666666667,1.975,2
-157.295833333333,1.975,2
-157.275,1.975,-198
-157.254166666667,1.975,-614
-157.233333333333,1.975,-1439
-157.2125,1.975,-1652
-157.191666666667,1.975,-1753
-157.170833333333,1.975,-1792
-157.15,1.975,-1821
-157.65,1.95416666666667,-1798
-157.629166666667,1.95416666666667,-1586
-157.608333333333,1.95416666666667,-1365
-157.5875,1.95416666666667,-1164
-157.566666666667,1.95416666666667,-678
-157.545833333333,1.95416666666667,-76
-157.525,1.95416666666667,-3
-157.504166666667,1.95416666666667,7
-157.483333333333,1.95416666666667,-14
-157.4625,1.95416666666667,-24
-157.441666666667,1.95416666666667,-7
-157.420833333333,1.95416666666667,19
-157.4,1.95416666666667,-6
-157.379166666667,1.95416666666667,-45
-157.358333333333,1.95416666666667,0
-157.3375,1.95416666666667,0
-157.316666666667,1.95416666666667,-2
-157.295833333333,1.95416666666667,1
-157.275,1.95416666666667,-270
-157.254166666667,1.95416666666667,-646
-157.233333333333,1.95416666666667,-1368
-157.2125,1.95416666666667,-1590
-157.191666666667,1.95416666666667,-1719
-157.170833333333,1.95416666666667,-1773
-157.15,1.95416666666667,-1820
-157.65,1.93333333333333,-1662
-157.629166666667,1.93333333333333,-1365
-157.608333333333,1.93333333333333,-1032
-157.5875,1.93333333333333,-693
